time_s,C1(mol/m^3),C2(mol/m^3),J1(mol/s),J2(mol/s),J_left_2D(mol/(m s)),J_right_2D(mol/(m s)),J_left_total(mol/s),J_right_total(mol/s),Int_C_domain(mol),balance(mol),target(mol),residual(mol),relative_residual
23010.0,0.01996339563780417,2.982541068521764e-05,-3.48800517348925e-13,3.488005170884646e-13,-6.9760103469785e-11,6.976010341769292e-11,-3.48800517348925e-13,3.488005170884646e-13,4.998305261367669e-09,5.003303567383714e-06,5e-06,3.3035673837139242e-09,0.0006607134767427848
23040.0,0.019963353781917863,2.986726657149261e-05,-3.487990525443797e-13,3.4879905229141525e-13,-6.975981050887594e-11,6.975981045828305e-11,-3.487990525443797e-13,3.4879905229141525e-13,4.9983052613893796e-09,5.003303567383728e-06,5e-06,3.3035673837274768e-09,0.0006607134767454954
23070.0,0.019963311926207334,2.990912228199266e-05,-3.487975877460908e-13,3.4879758750040936e-13,-6.975951754921816e-11,6.975951750008187e-11,-3.487975877460908e-13,3.4879758750040936e-13,4.998305261410481e-09,5.003303567383742e-06,5e-06,3.3035673837418763e-09,0.0006607134767483752
23100.0,0.01996327007067258,2.995097781671851e-05,-3.487961229540607e-13,3.4879612271545026e-13,-6.975922459081214e-11,6.975922454309005e-11,-3.487961229540607e-13,3.4879612271545026e-13,4.998305261430959e-09,5.003303567383756e-06,5e-06,3.303567383755429e-09,0.0006607134767510857
23130.0,0.019963228215313603,2.9992833175670895e-05,-3.4879465816828377e-13,3.487946579365407e-13,-6.975893163365675e-11,6.975893158730815e-11,-3.4879465816828377e-13,3.487946579365407e-13,4.9983052614508465e-09,5.003303567383769e-06,5e-06,3.3035673837689814e-09,0.0006607134767537962
23160.0,0.0199631863601304,3.003468835885054e-05,-3.4879319338875724e-13,3.4879319316368364e-13,-6.975863867775145e-11,6.975863863273673e-11,-3.4879319338875724e-13,3.4879319316368364e-13,4.9983052614701695e-09,5.003303567383782e-06,5e-06,3.303567383781687e-09,0.0006607134767563374
23190.0,0.019963144505122966,3.0076543366258165e-05,-3.4879172861547747e-13,3.487917283968821e-13,-6.975834572309549e-11,6.975834567937642e-11,-3.4879172861547747e-13,3.487917283968821e-13,4.99830526148894e-09,5.003303567383796e-06,5e-06,3.3035673837952394e-09,0.0006607134767590479
23220.0,0.019963102650291307,3.01183981978945e-05,-3.4879026384844245e-13,3.487902636361387e-13,-6.975805276968848e-11,6.975805272722774e-11,-3.4879026384844245e-13,3.487902636361387e-13,4.998305261507157e-09,5.0033035673838075e-06,5e-06,3.303567383807098e-09,0.0006607134767614196
23250.0,0.019963060795635413,3.0160252853760275e-05,-3.487887990876504e-13,3.4878879888145596e-13,-6.975775981753008e-11,6.975775977629119e-11,-3.487887990876504e-13,3.4878879888145596e-13,4.998305261524865e-09,5.0033035673838185e-06,5e-06,3.3035673838181093e-09,0.0006607134767636218
23280.0,0.01996301894115529,3.0202107333856213e-05,-3.48787334333094e-13,3.4878733413283656e-13,-6.97574668666188e-11,6.975746682656731e-11,-3.48787334333094e-13,3.4878733413283656e-13,4.998305261542043e-09,5.0033035673838295e-06,5e-06,3.3035673838291207e-09,0.0006607134767658241
23310.0,0.019962977086850946,3.0243961638183046e-05,-3.487858695847793e-13,3.487858693902829e-13,-6.975717391695586e-11,6.975717387805658e-11,-3.487858695847793e-13,3.487858693902829e-13,4.998305261558741e-09,5.0033035673838405e-06,5e-06,3.303567383840132e-09,0.0006607134767680264
23340.0,0.019962935232722367,3.02858157667415e-05,-3.487844048426951e-13,3.487844046537977e-13,-6.975688096853902e-11,6.975688093075954e-11,-3.487844048426951e-13,3.487844046537977e-13,4.998305261574962e-09,5.003303567383852e-06,5e-06,3.3035673838519906e-09,0.0006607134767703981
23370.0,0.019962893378769553,3.0327669719532306e-05,-3.4878294010684257e-13,3.4878293992338326e-13,-6.975658802136851e-11,6.975658798467666e-11,-3.4878294010684257e-13,3.4878293992338326e-13,4.998305261590717e-09,5.003303567383862e-06,5e-06,3.303567383861308e-09,0.0006607134767722616
23400.0,0.019962851524992508,3.036952349655619e-05,-3.4878147537722086e-13,3.4878147519904164e-13,-6.975629507544417e-11,6.975629503980833e-11,-3.4878147537722086e-13,3.4878147519904164e-13,4.998305261605995e-09,5.003303567383873e-06,5e-06,3.3035673838723194e-09,0.0006607134767744638
23430.0,0.019962809671391225,3.0411377097813883e-05,-3.487800106538249e-13,3.487800104807752e-13,-6.975600213076498e-11,6.975600209615503e-11,-3.487800106538249e-13,3.487800104807752e-13,4.998305261620863e-09,5.00330356738388e-06,5e-06,3.3035673838799427e-09,0.0006607134767759885
23460.0,0.019962767817965712,3.0453230523306113e-05,-3.487785459366546e-13,3.4877854576858603e-13,-6.975570918733092e-11,6.975570915371721e-11,-3.487785459366546e-13,3.4877854576858603e-13,4.998305261635285e-09,5.00330356738389e-06,5e-06,3.30356738388926e-09,0.000660713476777852
23490.0,0.019962725964715964,3.0495083773033614e-05,-3.487770812257088e-13,3.487770810624763e-13,-6.975541624514176e-11,6.975541621249526e-11,-3.487770812257088e-13,3.487770810624763e-13,4.998305261649295e-09,5.003303567383899e-06,5e-06,3.3035673838985774e-09,0.0006607134767797155
23520.0,0.01996268411164198,3.05369368469971e-05,-3.4877561652098236e-13,3.48775616362448e-13,-6.975512330419647e-11,6.97551232724896e-11,-3.4877561652098236e-13,3.48775616362448e-13,4.998305261662903e-09,5.003303567383907e-06,5e-06,3.3035673839062007e-09,0.0006607134767812401
23550.0,0.019962642258743758,3.057878974519732e-05,-3.487741518224729e-13,3.487741516685032e-13,-6.975483036449458e-11,6.975483033370064e-11,-3.487741518224729e-13,3.487741516685032e-13,4.998305261676122e-09,5.003303567383916e-06,5e-06,3.303567383915518e-09,0.0006607134767831036
23580.0,0.0199626004060213,3.062064246763499e-05,-3.4877268713018405e-13,3.4877268698064384e-13,-6.975453742603681e-11,6.975453739612876e-11,-3.4877268713018405e-13,3.4877268698064384e-13,4.9983052616889554e-09,5.003303567383923e-06,5e-06,3.3035673839222943e-09,0.0006607134767844589
23610.0,0.019962558553474608,3.066249501431086e-05,-3.487712224441068e-13,3.487712222988718e-13,-6.975424448882136e-11,6.975424445977436e-11,-3.487712224441068e-13,3.487712222988718e-13,4.998305261701415e-09,5.00330356738393e-06,5e-06,3.3035673839299176e-09,0.0006607134767859835
23640.0,0.019962516701103678,3.070434738522565e-05,-3.487697577642438e-13,3.487697576231886e-13,-6.975395155284876e-11,6.975395152463772e-11,-3.487697577642438e-13,3.487697576231886e-13,4.998305261713522e-09,5.00330356738394e-06,5e-06,3.303567383939235e-09,0.000660713476787847
23670.0,0.019962474848908514,3.0746199580380075e-05,-3.487682930905935e-13,3.4876829295359633e-13,-6.97536586181187e-11,6.975365859071927e-11,-3.487682930905935e-13,3.4876829295359633e-13,4.998305261725286e-09,5.003303567383949e-06,5e-06,3.3035673839485524e-09,0.0006607134767897104
23700.0,0.019962432996889105,3.0788051599774886e-05,-3.4876682842315193e-13,3.487668282900966e-13,-6.975336568463038e-11,6.975336565801932e-11,-3.4876682842315193e-13,3.487668282900966e-13,4.998305261736705e-09,5.003303567383957e-06,5e-06,3.3035673839561756e-09,0.0006607134767912351
23730.0,0.01996239114504545,3.082990344341081e-05,-3.48765363761916e-13,3.487653636326909e-13,-6.97530727523832e-11,6.975307272653818e-11,-3.48765363761916e-13,3.487653636326909e-13,4.998305261747802e-09,5.0033035673839625e-06,5e-06,3.303567383962105e-09,0.0006607134767924209
23760.0,0.01996234929337756,3.087175511128857e-05,-3.4876389910688803e-13,3.487638989813812e-13,-6.97527798213776e-11,6.975277979627624e-11,-3.4876389910688803e-13,3.487638989813812e-13,4.998305261758577e-09,5.003303567383971e-06,5e-06,3.3035673839705752e-09,0.000660713476794115
23790.0,0.019962307441885426,3.091360660340891e-05,-3.4876243445806234e-13,3.487624343361686e-13,-6.975248689161247e-11,6.975248686723372e-11,-3.4876243445806234e-13,3.487624343361686e-13,4.998305261769036e-09,5.003303567383978e-06,5e-06,3.3035673839773515e-09,0.0006607134767954702
23820.0,0.01996226559056905,3.095545791977255e-05,-3.487609698154399e-13,3.487609696970551e-13,-6.975219396308797e-11,6.975219393941102e-11,-3.487609698154399e-13,3.487609696970551e-13,4.998305261779189e-09,5.003303567383984e-06,5e-06,3.3035673839832807e-09,0.0006607134767966561
23850.0,0.019962223739428426,3.0997309060380236e-05,-3.4875950517902097e-13,3.487595050640416e-13,-6.975190103580419e-11,6.975190101280832e-11,-3.4875950517902097e-13,3.487595050640416e-13,4.998305261789062e-09,5.0033035673839905e-06,5e-06,3.303567383990057e-09,0.0006607134767980114
23880.0,0.01996218188846356,3.103916002523269e-05,-3.487580405488002e-13,3.4875804043713014e-13,-6.975160810976003e-11,6.975160808742603e-11,-3.487580405488002e-13,3.4875804043713014e-13,4.9983052617986445e-09,5.003303567383996e-06,5e-06,3.303567383995986e-09,0.0006607134767991972
23910.0,0.01996214003767445,3.108101081433064e-05,-3.487565759247765e-13,3.4875657581632166e-13,-6.975131518495529e-11,6.975131516326433e-11,-3.487565759247765e-13,3.4875657581632166e-13,4.9983052618079445e-09,5.003303567384003e-06,5e-06,3.3035673840027625e-09,0.0006607134768005524
23940.0,0.019962098187061093,3.1122861427674836e-05,-3.487551113069529e-13,3.487551112016176e-13,-6.975102226139057e-11,6.975102224032352e-11,-3.487551113069529e-13,3.487551112016176e-13,4.998305261816996e-09,5.00330356738401e-06,5e-06,3.3035673840095387e-09,0.0006607134768019077
23970.0,0.019962056336623492,3.1164711865266e-05,-3.4875364669532307e-13,3.487536465930195e-13,-6.975072933906461e-11,6.97507293186039e-11,-3.4875364669532307e-13,3.487536465930195e-13,4.998305261825773e-09,5.003303567384015e-06,5e-06,3.303567384014621e-09,0.0006607134768029241
24000.0,0.019962014486361642,3.1206562127104866e-05,-3.4875218208988953e-13,3.487521819905284e-13,-6.97504364179779e-11,6.975043639810568e-11,-3.4875218208988953e-13,3.487521819905284e-13,4.998305261834304e-09,5.003303567384021e-06,5e-06,3.30356738402055e-09,0.00066071347680411
24030.0,0.019961972636275544,3.124841221319216e-05,-3.4875071749064697e-13,3.4875071739414547e-13,-6.97501434981294e-11,6.975014347882909e-11,-3.4875071749064697e-13,3.4875071739414547e-13,4.998305261842577e-09,5.003303567384027e-06,5e-06,3.3035673840264794e-09,0.0006607134768052958
24060.0,0.019961930786365194,3.129026212352862e-05,-3.487492528975951e-13,3.487492528038721e-13,-6.974985057951901e-11,6.974985056077441e-11,-3.487492528975951e-13,3.487492528038721e-13,4.998305261850625e-09,5.003303567384032e-06,5e-06,3.3035673840315616e-09,0.0006607134768063123
24090.0,0.0199618889366306,3.133211185811498e-05,-3.487477883107356e-13,3.487477882197092e-13,-6.974955766214712e-11,6.974955764394185e-11,-3.487477883107356e-13,3.487477882197092e-13,4.998305261858443e-09,5.003303567384038e-06,5e-06,3.303567384037491e-09,0.0006607134768074982
24120.0,0.019961847087071754,3.1373961416951977e-05,-3.487463237300658e-13,3.4874632364165836e-13,-6.974926474601316e-11,6.974926472833167e-11,-3.487463237300658e-13,3.4874632364165836e-13,4.9983052618660225e-09,5.003303567384043e-06,5e-06,3.303567384042573e-09,0.0006607134768085146
24150.0,0.019961805237688653,3.141581080004035e-05,-3.487448591555839e-13,3.487448590697201e-13,-6.974897183111678e-11,6.974897181394402e-11,-3.487448591555839e-13,3.487448590697201e-13,4.9983052618733886e-09,5.003303567384046e-06,5e-06,3.303567384045961e-09,0.0006607134768091922
24180.0,0.0199617633884813,3.145766000738082e-05,-3.487433945872879e-13,3.487433945038959e-13,-6.974867891745758e-11,6.974867890077918e-11,-3.487433945872879e-13,3.487433945038959e-13,4.99830526188056e-09,5.0033035673840515e-06,5e-06,3.3035673840510433e-09,0.0006607134768102087
24210.0,0.019961721539449695,3.149950903897413e-05,-3.487419300251783e-13,3.4874192994418675e-13,-6.974838600503566e-11,6.974838598883734e-11,-3.487419300251783e-13,3.4874192994418675e-13,4.998305261887501e-09,5.003303567384055e-06,5e-06,3.3035673840544315e-09,0.0006607134768108863
24240.0,0.019961679690593842,3.1541357894821e-05,-3.487404654692553e-13,3.487404653905933e-13,-6.974809309385106e-11,6.974809307811866e-11,-3.487404654692553e-13,3.487404653905933e-13,4.99830526189425e-09,5.00330356738406e-06,5e-06,3.3035673840595137e-09,0.0006607134768119027
24270.0,0.019961637841913727,3.158320657492218e-05,-3.4873900091951603e-13,3.4873900084311683e-13,-6.97478001839032e-11,6.974780016862337e-11,-3.4873900091951603e-13,3.4873900084311683e-13,4.99830526190081e-09,5.003303567384063e-06,5e-06,3.303567384062902e-09,0.0006607134768125804
24300.0,0.019961595993409367,3.162505507927839e-05,-3.487375363759585e-13,3.4873753630175833e-13,-6.97475072751917e-11,6.974750726035167e-11,-3.487375363759585e-13,3.4873753630175833e-13,4.998305261907178e-09,5.003303567384068e-06,5e-06,3.303567384067984e-09,0.0006607134768135968
24330.0,0.019961554145080745,3.166690340789037e-05,-3.487360718385849e-13,3.487360717665185e-13,-6.974721436771698e-11,6.97472143533037e-11,-3.487360718385849e-13,3.487360717665185e-13,4.9983052619133646e-09,5.003303567384073e-06,5e-06,3.303567384072219e-09,0.0006607134768144438
24360.0,0.01996151229692787,3.170875156075887e-05,-3.4873460730738977e-13,3.487346072373984e-13,-6.974692146147795e-11,6.974692144747968e-11,-3.4873460730738977e-13,3.487346072373984e-13,4.998305261919374e-09,5.003303567384077e-06,5e-06,3.3035673840764543e-09,0.0006607134768152909
24390.0,0.019961470448950736,3.1750599537884595e-05,-3.4873314278237753e-13,3.487331427143986e-13,-6.97466285564755e-11,6.974662854287972e-11,-3.4873314278237753e-13,3.487331427143986e-13,4.998305261925198e-09,5.00330356738408e-06,5e-06,3.3035673840798425e-09,0.0006607134768159685
24420.0,0.019961428601149342,3.17924473392683e-05,-3.48731678263544e-13,3.487316781975204e-13,-6.97463356527088e-11,6.974633563950407e-11,-3.48731678263544e-13,3.487316781975204e-13,4.998305261930865e-09,5.003303567384084e-06,5e-06,3.3035673840832306e-09,0.0006607134768166461
24450.0,0.019961386753523692,3.1834294964910705e-05,-3.4873021375088474e-13,3.4873021368676405e-13,-6.974604275017694e-11,6.974604273735281e-11,-3.4873021375088474e-13,3.4873021368676405e-13,4.998305261936366e-09,5.003303567384087e-06,5e-06,3.3035673840866187e-09,0.0006607134768173237
24480.0,0.019961344906073784,3.1876142414812566e-05,-3.487287492444081e-13,3.4872874918213083e-13,-6.974574984888162e-11,6.974574983642617e-11,-3.487287492444081e-13,3.4872874918213083e-13,4.998305261941707e-09,5.003303567384091e-06,5e-06,3.303567384090854e-09,0.0006607134768181707
24510.0,0.019961303058799618,3.19179896889746e-05,-3.4872728474410766e-13,3.4872728468362134e-13,-6.974545694882153e-11,6.974545693672426e-11,-3.4872728474410766e-13,3.4872728468362134e-13,4.9983052619469076e-09,5.003303567384095e-06,5e-06,3.303567384094242e-09,0.0006607134768188483
24540.0,0.01996126121170119,3.195983678739754e-05,-3.4872582024998403e-13,3.487258201912363e-13,-6.97451640499968e-11,6.974516403824726e-11,-3.4872582024998403e-13,3.487258201912363e-13,4.998305261951946e-09,5.003303567384098e-06,5e-06,3.30356738409763e-09,0.000660713476819526
24570.0,0.019961219364778498,3.2001683710082135e-05,-3.487243557620316e-13,3.487243557049762e-13,-6.974487115240632e-11,6.974487114099525e-11,-3.487243557620316e-13,3.487243557049762e-13,4.998305261956844e-09,5.003303567384102e-06,5e-06,3.3035673841018653e-09,0.0006607134768203731
24600.0,0.01996117751803154,3.2043530457029117e-05,-3.487228912802585e-13,3.48722891224842e-13,-6.97445782560517e-11,6.97445782449684e-11,-3.487228912802585e-13,3.48722891224842e-13,4.998305261961588e-09,5.003303567384105e-06,5e-06,3.3035673841044064e-09,0.0006607134768208812
24630.0,0.01996113567146033,3.2085377028239225e-05,-3.4872142680465684e-13,3.487214267508343e-13,-6.974428536093136e-11,6.974428535016686e-11,-3.4872142680465684e-13,3.487214267508343e-13,4.998305261966213e-09,5.003303567384109e-06,5e-06,3.3035673841086416e-09,0.0006607134768217283
24660.0,0.01996109382506485,3.212722342371318e-05,-3.4871996233522756e-13,3.4871996228295393e-13,-6.974399246704551e-11,6.974399245659079e-11,-3.4871996233522756e-13,3.4871996228295393e-13,4.998305261970688e-09,5.003303567384111e-06,5e-06,3.3035673841103356e-09,0.0006607134768220671
24690.0,0.019961051978845103,3.216906964345172e-05,-3.4871849787196983e-13,3.487184978212011e-13,-6.974369957439396e-11,6.974369956424022e-11,-3.4871849787196983e-13,3.487184978212011e-13,4.998305261975057e-09,5.003303567384113e-06,5e-06,3.3035673841128767e-09,0.0006607134768225753
24720.0,0.01996101013280109,3.2210915687455594e-05,-3.4871703341488404e-13,3.4871703336557687e-13,-6.97434066829768e-11,6.974340667311538e-11,-3.4871703341488404e-13,3.4871703336557687e-13,4.998305261979282e-09,5.003303567384115e-06,5e-06,3.303567384114571e-09,0.0006607134768229141
24750.0,0.019960968286932817,3.225276155572552e-05,-3.48715568963969e-13,3.4871556891608177e-13,-6.97431137927938e-11,6.974311378321635e-11,-3.48715568963969e-13,3.4871556891608177e-13,4.998305261983394e-09,5.003303567384119e-06,5e-06,3.303567384118806e-09,0.0006607134768237612
24780.0,0.019960926441240277,3.229460724826224e-05,-3.4871410451922855e-13,3.487141044727162e-13,-6.974282090384571e-11,6.974282089454324e-11,-3.4871410451922855e-13,3.487141044727162e-13,4.998305261987368e-09,5.003303567384123e-06,5e-06,3.303567384122194e-09,0.0006607134768244388
24810.0,0.019960884595723465,3.23364527650665e-05,-3.487126400806544e-13,3.487126400354808e-13,-6.974252801613088e-11,6.974252800709616e-11,-3.487126400806544e-13,3.487126400354808e-13,4.99830526199125e-09,5.003303567384124e-06,5e-06,3.303567384123888e-09,0.0006607134768247776
24840.0,0.019960842750382388,3.237829810613902e-05,-3.48711175648251e-13,3.4871117560437596e-13,-6.97422351296502e-11,6.974223512087519e-11,-3.48711175648251e-13,3.4871117560437596e-13,4.998305261995012e-09,5.003303567384127e-06,5e-06,3.3035673841264293e-09,0.0006607134768252858
24870.0,0.019960800905217038,3.242014327148055e-05,-3.4870971122201547e-13,3.4870971117940254e-13,-6.97419422444031e-11,6.974194223588051e-11,-3.4870971122201547e-13,3.4870971117940254e-13,4.99830526199867e-09,5.003303567384128e-06,5e-06,3.3035673841272763e-09,0.0006607134768254553
24900.0,0.01996075906022742,3.24619882610918e-05,-3.4870824680194616e-13,3.4870824676056073e-13,-6.974164936038923e-11,6.974164935211215e-11,-3.4870824680194616e-13,3.4870824676056073e-13,4.998305262002223e-09,5.00330356738413e-06,5e-06,3.3035673841298174e-09,0.0006607134768259634
24930.0,0.01996071721541353,3.2503833074973545e-05,-3.487067823880475e-13,3.4870678234785113e-13,-6.97413564776095e-11,6.974135646957022e-11,-3.487067823880475e-13,3.4870678234785113e-13,4.998305262005673e-09,5.003303567384132e-06,5e-06,3.3035673841315115e-09,0.0006607134768263022
